median_income,median_house_value
3.9309,178500
3.9306,93800
3.7061,128500
3.7083,154800
5.0862,166500
4.8611,146400
3.2672,107500
2.3438,122700
2.2244,98100
3.9286,133100
2.625,212500
3.2937,96400
2.2888,94900
3.0288,164400
4.8173,115800
4.2813,81300
4.5313,308400
3.5647,251800
2.7457,254700
3.5507,257900
3.4031,209500
4.7356,333300
1.9487,233500
2.364,173300
3.5982,271700
5.7984,297600
2.5658,208000
4.2237,262300
5.2155,248300
5.795,332300
3.3098,195500
3.25,195500
3.3571,193600
2.652,171300
3.8,242100
3.5625,213200
4.3472,261000
3.2727,176000
3.1375,192100
2.3276,166200
2.7727,186800
3.1129,149300
4.2891,211700
4.7237,306600
4.1307,295700
3.075,165100
3.7969,202800
4.7,190100
3.4896,185900
2.9871,193800
6.204,201800
5.2452,204900
4.725,204500
5.0849,188500
4.8603,198400
3.7115,181900
4.0341,156500
4.0962,170200
4.6833,215200
2.875,189100
4.6534,196500
5.3707,250500
3.6392,246300
5.1391,234500
4.6069,202300
2.1696,75000
2.5179,145500
3.0139,194100
3.0769,230900
4.075,228800
4.0417,232100
5.565,267100
6.2034,291100
4.0703,223800
3.1711,200800
3.3011,252300
3.45,200600
4.3056,251300
2.5202,244000
3.7917,151600
3.402,193300
4.95,243600
4.275,227600
3.8,162600
4.0313,285000
4.0729,288500
3.8269,306000
5.0544,261800
3.2442,268000
4.385,317700
3.5673,310300
2.4117,162500
4.3906,248000
3.7875,292700
3.3827,292100
2.5819,209600
4.6324,183600
3.6953,157600
4.1964,258100
3.6369,158700
5.6613,172400
3.733,163500
3.0078,160400
2.6033,121600
3.375,156300
7.226,255300
4.0071,135500
2.3464,104200
3.7813,146500
1.6033,67500
2.8261,154500
3.1781,162000
4.8233,214000
5.6018,253000
4.4444,191800
2.4827,177500
5.0366,257800
4.221,227100
5.1966,325400
4.3278,184100
4.0844,165400
3.9518,220300
3.2857,160200
3.1047,141400
1.6685,114100
1.6267,129200
1.439,140600
2.0915,168100
6.5261,324700
4.3657,215900
4.3587,196400
3.5885,191900
6.8586,343100
5.7204,344100
4.5588,196400
3.2813,202700
4.023,208400
6.0774,334400
3.3981,246900
4.6957,259800
3.9375,269200
3.183,201200
3.4561,216700
5.93,384600
2.6023,221100
4.4375,293500
2.9222,242600
3.2415,172200
2.9107,169700
3.9766,190600
4.0139,163100
2.7222,161200
3.5521,168300
3.4545,161200
3.2845,178300
3.9191,183000
3.8583,193200
2.1912,165000
3.2935,157800
2.2262,129900
1.5026,124000
1.5357,137500
1.3684,258300
1.7,350000
1.9932,164800
2.9073,157000
3.1467,175500
2.314,169400
2.905,159300
3.0444,167200
2.9663,185400
3.455,222100
1.125,233300
2.1827,188800
5.3409,244600
2.4722,194300
4.7143,202900
3.0568,190300
2.3929,141300
3.9261,213300
5.0415,240200
5,275900
4.1734,240500
6.0298,289100
7.3003,381300
6.6104,330900
4.2051,190300
2.825,186200
3.7617,172600
4.0647,187800
3.267,176200
4.75,190500
6.6854,313000
5.8369,255700
3.858,214400
6.6004,341500
4.5167,265200
5.7819,265600
5.5061,231800
5.4886,254200
2.4922,192000
3.75,248300
3.055,224100
5.449,252100
2.0651,135400
3.7266,156500
3.0714,161700
2.6607,91500
4.551,178300
4.5417,197400
3.1662,191000
4.745,248600
3.0147,142800
2.6384,146900
4.5152,199200
4.2061,213100
1.722,150000
3.9329,170900
4.0798,179200
2.6576,147900
3.875,140300
3.1797,140400
2.3824,145000
2.4,146200
0.9437,129200
3.5845,164300
3.0341,142300
3.7132,167600
3.6292,183600
4.6792,304700
4.7283,170200
3.8244,180000
3.9766,345300
5.038,185600
2.375,141000
2.1864,143200
2.5735,131100
1.9458,146000
3.0969,143800
4.3523,150000
2.8036,152300
2.975,157300
3.1094,183300
2.6667,149100
2.5917,144000
2.75,197500
3.9688,165000
2.785,169300
2.9625,237300
3.6667,244400
4.125,204600
3.1217,178500
3.6696,194400
3.7991,175000
3.8846,215900
4.1731,257200
2.9453,166700
4.4357,216900
2.462,260300
3.625,233700
4.7422,240900
4.5132,259900
5.0323,222400
4.5147,271400
4.5875,290700
3.9917,244100
5.0574,276200
5.2769,293900
4.4437,305000
5.7664,267500
3.4471,209500
5.1512,268300
4.0446,172200
4.6705,269800
4.511,296800
2.6161,132500
2.0556,120000
3.1,162100
1.3712,118300
3.2315,136900
2.6726,153100
1.9265,132700
2.1165,98700
3.7143,148800
2.6316,117000
3.6343,146500
3.5085,187800
2.5687,249200
4.7105,266200
2.7072,117100
4.5,251900
5.0555,240800
3.8616,195100
3.6583,183200
4.2716,250800
1.1553,139300
3.276,172900
3.7768,213800
3.7361,173700
2.1903,160000
3.4013,183300
2.7432,174000
3.1875,176100
3.8681,188600
3.2452,168800
4.0294,201700
4.5913,244600
4.6875,246200
5.1005,266700
4.0781,287800
2.9792,151300
3.7352,228000
4.6953,241700
3.9063,210000
3.375,171900
3.025,140600
3.2425,138800
3.5156,133300
3.2546,134100
2.8344,164400
3.3125,295400
2.7171,131300
3.3536,157500
3.9167,232600
2.9375,122900
2.3611,112500
3.9336,262500
3.8589,268800
5.6445,364800
3.3333,208300
3.2667,269500
3.7031,173300
2.2024,156300
3.1136,183300
5.5228,275300
3.5833,187500
3.3182,282100
3.5959,142700
1.8625,85400
1.7188,109400
3.825,96400
2.3523,94700
1.7143,113300
2.0833,77300
2.4717,77100
3.0917,88900
2.5655,116400
1.625,85000
3.3169,131200
2.2679,71300
2.4583,75000
2.2386,87200
1.6759,116700
1.3583,85200
2.9125,112500
3.6875,121900
2.3023,91900
2.3469,90200
3.0043,156500
2.8565,92700
2.6343,81500
4.3864,179500
2.4211,268800
3.5877,160900
3.8598,174400
3.25,176700
2.4063,170200
1.6172,156300
4.4,174100
5.7476,248600
8.7783,435000
2.5486,161100
4.9236,155900
3.375,212500
3.2246,129300
3.2391,187500
3.3482,220000
3.8864,171400
2.875,187500
3.462,151900
3.3036,197500
4.5332,195500
3.6023,131300
3.4632,137700
3.3438,125400
2.25,175000
3.2447,142200
3.4167,196900
4.6053,150100
4.5701,146400
4.1705,162800
3.3567,129100
3.9844,150000
0.536,162500
3.4079,147500
2.48,135600
5.5,146200
6.9682,182400
4.9904,158100
3.5775,109700
1.125,87500
2.0272,92700
2.3783,81400
3.5208,145000
3.8065,146000
3.0217,160900
3.996,114500
2.6567,110400
3.7857,110500
3.5489,106400
4.2471,162100
4.3864,137600
4.2823,138300
5.1473,188400
2.2279,225000
3.3844,138500
4.744,148100
6.8654,290500
5.5684,185100
6.4788,199400
2.6932,94900
3.1912,149600
3.4667,160900
3.072,114300
3.1625,130300
4.7159,163700
3.1848,112800
2.2336,112700
2.1518,107400
3.65,155500
3.3368,121200
2.166,118600
4.3851,117300
2.9219,114300
4.2969,163200
2.4,121500
3.1286,137500
3.8542,145200
3.5395,127900
2.0227,179800
4.5208,114200
2.6346,100600
2.5,103100
0.9336,127100
2.7621,109100
1.8315,90500
1.933,107000
2.5938,135600
2.9137,106000
2.1487,86600
2.5089,119000
2.5148,110200
3.0721,108100
4.5,151400
3.2632,138100
3.9844,152000
2.1969,149400
2.6722,111500
3.1857,98300
2.1528,75500
3.1568,109900
1.6078,125000
3.0645,106000
3.148,102300
3.0398,120000
3.3516,150000
3.4125,125000
2.1036,88300
1.564,81800
2.5363,83900
1.7104,59000
2.8194,81300
2.5313,77700
1.6731,95800
1.3036,75000
1.9013,69900
1.0217,81300
1.2902,67500
2.7538,99600
1.8162,70000
0.6825,187500
0.4999,82500
0.9573,162500
1.1875,90600
3.9886,137500
2.7917,90700
2.0833,95500
7.3841,172200
3.1397,110700
2.1458,130300
2.9783,82500
2.6523,76300
1.6767,81300
3.0577,119000
4.25,189200
1.3696,275000
2.6964,107000
2.4485,95500
2.7209,88300
1.425,69400
1.7679,450000
3.625,67500
1.6952,65000
1.7054,58800
1.75,73800
1.59,80900
1.9643,74900
1.8167,79500
2.0885,73700
1.9206,81300
2.4792,60000
1.0801,75000
1.5515,54100
3.4703,129300
2.273,62900
2.6899,82100
2.5993,68000
2.1779,58400
1.2857,60000
4.6484,145900
2.3849,122000
1.8929,63600
3.8372,129300
4.6833,142200
1.9444,93400
1.871,103900
2.9821,97400
3.5331,102900
1.8466,81500
2.3152,111300
2.0493,99500
3.7041,174800
2.9451,127800
1.2273,87500
1.8958,137500
3.8214,116100
3.0809,143600
3.8984,170500
2.69,201300
2.6417,96800
2.0385,84300
1.4464,79200
5.6945,154200
2.3906,81800
3.2604,87900
3.9688,175000
3.6181,178600
3.6629,171400
3.4934,193800
3.9821,204300
4.8958,142500
2.6619,86200
4.5625,133600
2.151,195800
3.7611,123100
2.6591,180500
2.0521,65400
1.55,166100
3.1125,154800
2.6406,129700
1.7169,121400
2.1875,82800
2.6705,91900
1.9728,97900
3.1875,129200
4.1346,187500
3.2396,125200
2.8833,115200
3.7045,128100
2.1833,92700
3.5795,145600
5.2452,161900
2.3173,86500
2.8558,100000
0.536,112500
3,162500
3.1645,170800
3.4464,162500
3.5,73500
2.5,74200
4,75000
1.7188,112500
2.3583,95000
1.6214,71500
3.06,106000
2.2566,82100
3.3824,115500
3.1523,141800
1.6445,156900
5.3168,175000
2.5938,275000
2.2679,250000
2.5402,157500
3.4643,125000
2.3864,139100
2.9844,135900
2.1875,137500
3.1641,96300
3.3083,108300
2.1932,90600
1.875,181300
6.1324,164800
3.9286,145800
4.2188,131300
3.4167,160700
2.7857,110300
2.9135,159400
3.6597,145600
2.6103,133600
3.1042,122500
1.9829,82800
1.9429,76400
1.6213,69500
2.4706,89400
1.4063,61500
2.7381,104600
3.4821,127100
2.2292,127500
1.5531,93100
2.2083,97300
1.7227,85700
1.4529,86100
3.5547,122400
4.4083,165800
4.601,150000
4.4886,135400
3.375,118500
2.7243,138400
2.0643,106500
4.1859,150000
3.7065,124800
3.8958,126800
4.6635,198400
3.809,110700
2.4183,103800
5.3946,71800
2.4556,97100
1.5613,72500
1.8849,73500
3.0962,74000
1.9375,65300
2.5038,68300
1.6902,61500
1.4661,65200
1.6719,64100
1.8208,79500
2.2431,63400
1.6823,83800
3.4492,98800
2.5469,65900
1.4727,53000
1.3348,225000
4.2188,94200
4.3864,117500
3.2465,97200
4.174,100100
4.2792,123800
3.8534,99700
3.4698,179700
2.6842,89100
4.0625,141700
4.2656,110700
3.3793,92900
4.45,96200
3.3958,94600
4.3833,115200
3.6111,112300
2.0978,134000
3.4426,102400
2.3963,114800
5.234,124900
4,101400
1.5281,61600
1.8095,64100
3.8611,100000
1.6315,58000
2.4464,72500
2.8,71200
3.2917,97900
2.125,62000
3.6111,67500
1.7417,110400
2.6597,86000
1.9797,118800
3.3125,100000
2.7039,106300
2.9048,98200
1.7857,258300
2.9324,137500
2.1827,72700
2.3657,94000
2.5197,82300
3.3594,79100
2.881,79800
6.1359,106300
2.6827,83900
2.6352,92200
3.0833,81300
3.1361,84800
2.4555,55600
1.3889,87500
3.1908,137900
2.8447,87700
3.5,104300
2.0425,63700
3.7,70500
4.2917,128800
1.6483,60800
1.577,51900
1.8077,54100
2.3517,88900
2.6149,84400
3.5305,73600
2.1898,63200
1.9727,64900
2.035,55100
2.225,64700
1.787,51600
2.4375,59200
1.7708,59000
1.9773,55000
2.25,68200
1.4923,44400
2.125,63300
1.7566,58400
2.3043,68400
1.7125,58200
2.625,91700
2.3929,77200
1.9038,60800
2.2292,57400
3.1319,62700
2.207,86400
1.9191,54400
1.8375,79800
1.023,54200
2.1759,59500
1.8571,53500
3.631,90400
2.7083,88900
3.2891,93100
2.3667,91200
2.3958,102100
2.125,71700
1.7393,81300
2.0268,94200
2.4792,88800
1.125,66000
2.2115,75000
1.9107,79200
1.625,79200
1.8933,84700
1.7875,55000
1.1602,65000
1.7262,73700
1.9034,49600
1.8696,61500
1.375,48800
0.4999,56700
1.7969,37500
0.536,14999
2.8472,41300
2.7083,64500
3.625,67500
0.8362,87500
3.1964,80000
2.9828,85200
1.742,118800
1.4821,143300
3.0391,139700
4.0703,147100
2.5417,118800
1.6722,59100
1.8163,57400
1.8429,58300
2.5521,65600
3.0156,109100
1.1728,41700
2.3438,100000
3.1719,106300
2.0857,49200
2.6445,62000
2.9554,110300
2.75,93500
4.2222,108900
2.5141,67400
3.3869,80400
2.6906,95300
3.017,72000
2.0729,84700
1.5223,51800
1.9602,51400
1.8068,59000
1.7165,59100
2.75,65000
2.25,53200
1.625,50300
1.5714,43000
2.5719,74300
2.6711,71300
1.8801,57600
1.5875,55800
2,52500
1.5608,51700
3.2159,92800
2.1205,60000
2.6648,129200
4.3281,145700
1.4812,53500
2.0363,53500
2.0216,58000
2.7969,123800
1.9342,68600
2.3365,69600
2.2222,52900
1.6645,48000
2.5743,60200
2.0227,53300
2.3304,64900
1.4432,48100
2.1602,65200
3.4312,68400
5.3767,231300
9.0376,239100
4.5938,150500
4.0144,126600
4.1812,93700
3.1486,105600
2.9844,132000
1.2634,50600
1.474,71000
1.8299,63100
1.4729,54100
0.7445,112500
2.425,84900
5.8673,154800
3.5296,83700
3.1111,72400
0.78,55500
2.4113,58600
3.1599,95000
2.73,96900
2.7857,92700
2.6065,93800
2.7321,76500
2.1731,66200
4.4,79300
1.6829,80200
2.4281,72500
1.5321,48300
1.47,61900
2.625,57000
1.3444,45600
1.7734,41400
1.9135,49400
1.5464,54100
2.6875,69100
1.684,65900
1.2012,64600
1.1419,62900
1.9138,66900
2.2024,67200
3.7404,89200
4.0806,110200
4.7723,113100
2.75,72200
2.425,84600
2.8795,77000
3.3875,92500
4.0298,109000
2.5733,88800
5.1896,101900
3.0972,82800
4.2778,97300
2.0714,92600
4.0221,86300
5.3602,118600
5.3495,177300
1.6148,86600
3.925,83800
3.8235,94600
3.1574,89200
3.5313,82800
4.3816,88600
2.5,85500
5.2561,121300
3.6895,87700
2.9886,87500
4.0577,107300
5.3909,113000
5.4337,133800
2.9698,93400
2.7,88900
2.6875,74400
4.9464,115600
3.6875,93200
2.125,104200
2.7336,89200
2.2333,120100
2.5,73600
2.3,132800
1.9355,68300
2.706,64800
2.4032,60000
1.4429,54600
1.6378,60300
1.3889,50200
1.4455,54100
3.5611,90200
3.1944,106800
3.0905,78200
3.5039,89900
2.6083,67000
0.8229,68400
4.2011,108100
3.6343,95400
3.3125,78300
2.8365,90000
3.4306,139200
2.6098,66000
2.4722,129200
2.5875,70400
2.9145,114200
3.0324,55600
2.5156,59300
3.4306,74300
1.9861,47700
1.8828,44600
2.4653,49500
1.5407,58400
2.6447,137500
2.6184,113900
2.8906,65700
2.1029,99100
3.125,71300
2.3937,82100
4.125,71300
2.8603,128900
2.4554,61200
1.6186,77100
1.4792,54400
2.0333,54400
1.0714,63800
3.1453,74500
2.3152,63100
2.2262,64500
3.4231,83300
1.0962,72300
3.335,69700
2.2264,50800
1.7462,51100
2.25,51500
2.4922,66100
1.0349,67800
2.8152,106900
2.3882,49200
2.0313,112500
1.8827,48700
1.8894,112500
2.2917,112500
1.7432,42500
1.9091,71300
3.9,85900
2.0586,40900
3.1528,113700
1.7106,95500
1.6354,49000
2.3194,52900
1.6452,41500
2.1477,53900
1.9439,62100
2.375,79800
2.9208,98500
2.7298,103400
2.5893,63600
3.6786,72900
3.0278,77400
4.0217,99200
1.5893,52000
4.1856,72100
3,71000
3.2042,76200
1.7031,64600
1.7756,62900
3.1625,70600
3.0234,88600
1.8857,55500
2.6944,67700
3.25,80600
2.2277,78000
2.4167,77600
1.5911,60800
1.6146,53100
1.6103,50900
2.3792,90000
2.343,47400
1.5506,52300
1.975,51400
2.975,63900
1.7564,42600
4.0833,81300
2.9815,73000
2.162,51900
1.3952,43100
1.6812,47700
1.3807,53100
2.2202,65200
2.3516,47500
1.3676,47800
1.7372,51000
1.881,52500
1.505,42700
2.1434,62600
2.4167,58300
1.8144,49800
1.7572,53300
1.5069,43700
1.63,49500
1.6469,47600
2.6576,65700
1.875,51700
1.8462,55800
3.7794,96200
2.6544,112600
3.212,105200
2.6696,121200
2.1513,86700
2.5417,123200
2.4191,217500
2.3571,113400
1.6021,91400
2.5781,104800
4.0583,87500
2.9083,104600
2.6544,128100
2.5729,118800
2.6094,139100
2.1289,115300
3.6875,186000
3.8203,139700
3.2875,111300
3.6838,145700
3.1875,99800
3.0729,105100
2.517,153500
3.5,170700
2.5562,136200
2.9457,116500
2.7188,137000
0.4999,162500
3.1076,115800
2.0625,88900
2.125,132500
3.5,107100
3.125,148600
3.1523,93300
2.1538,153300
1.625,79400
2.0057,68200
3.375,134100
1.675,112500
3.5714,149500
2.0057,118900
2.474,120100
3.05,144800
4.375,100000
2.3056,162500
2.4615,137500
3.2589,137900
3.4838,112500
4.0833,137500
3.4861,137500
2.006,103000
2.5129,115900
2.4922,98700
2.1094,164000
3.625,99400
2.4,177000
4.4231,87500
3.1719,115400
3.3438,156300
2.2222,262500
2.4167,191700
2.7,120400
6.1244,375000
4.4219,338100
4.6607,187900
3.7092,190500
3.3152,198000
3.0893,173400
4.2599,209100
3.2024,176100
1.5781,134400
3.9464,230300
3.6453,201700
2.8417,162500
2.6991,181300
2.6786,184000
5.3582,281300
2.7951,199300
1.8618,183300
2.0682,158300
2.2443,146600
4.0122,214800
3.2757,186000
2.7593,194800
3.5541,191800
4.075,237900
2.4185,189900
2.4777,260300
4.0074,434700
3.2026,227600
6.6257,427600
5.75,325000
5,357900
5.308,297900
7.75,375000
4.1319,245000
2.4375,225000
2.5441,161200
2.4659,231300
12.632,500001
2.4595,197600
2.6893,230800
3.2279,243100
2.7019,234700
4.8105,313000
3.5822,219900
4.2656,241400
4.69,199300
3.2917,225000
5.2953,279400
5.2681,500001
2.98,259200
4.8583,224200
5.6885,268200
6.311,283200
2.9821,175700
4.8472,500001
2.475,225000
3.1618,154200
4,219200
4.763,232700
5.9181,221100
2.25,75000
5.215,279500
6.0661,234800
4.0905,236500
6.1885,267300
3.2158,223600
2.375,55000
4.2448,157300
3.4018,145200
3.445,203400
3.3452,217600
4.1845,199500
5.1752,218000
5.5275,228900
4.1667,214600
4.9079,234100
5.4087,223200
3.8162,235000
3.8889,187500
3.4006,219400
5.0679,234300
4.2381,229300
6.729,409300
5.7601,281100
6.9483,404300
5.5048,303600
5.533,299700
4.7333,257500
3.5819,231900
3.0799,254100
4.8824,396400
5.2261,303200
4.4038,229100
4.8977,358200
4.125,349000
5.3254,385200
3.5294,323900
3.5385,186800
2.6333,170800
2.3669,165300
1.9286,160500
3.9063,192700
2.3147,192500
1.6007,187500
3.6007,395500
4.1898,359100
2.9018,275000
6.194,500001
4.09,203800
3.1757,206300
2.375,198400
3.5893,206600
4.6667,384600
3.0089,166700
3.5,221200
3.2792,220500
3.8125,244500
2.67,214900
4.7727,219000
3.7337,209000
3.6413,212700
4.0069,214300
8,275000
5.6756,301800
3.2847,112500
3.375,218800
3.125,219900
4.5,234300
3.9063,198700
4.1949,197100
3.1103,143500
1.9704,160300
3.015,149300
2.3077,106900
3.8625,234700
4.3897,257600
4.2227,235400
2.9185,224500
2.1542,253900
3.8239,208200
3.087,213900
3.3409,220500
1.6953,167400
2.6964,170800
1.5625,87500
4.3693,423300
6.4522,500001
3.6875,500001
3.748,380400
4.7443,229500
5.035,242900
4.4292,231200
5.0016,218500
4.2212,185400
3.2212,180500
4.6186,181100
2.8561,179100
3.2196,175800
2.9118,172400
4.2137,185600
3.5867,182100
2.6667,164900
4.0074,188000
3.6597,195100
3.2314,186800
4.2583,187300
3.9331,187600
3.6546,186200
4.4567,191100
3.9722,189000
4.4187,183400
2.725,450000
2.9832,165600
3.9718,215200
3.1989,185400
1.4773,160800
4.3427,305800
5.2783,167400
3.9643,186000
2.4167,192000
4.5828,205400
2.6098,146100
4.0222,206800
4.8125,194400
2.726,67500
2.0368,243800
1.6964,175000
4.43,207700
3.9485,196600
3.6167,280000
4.1279,223900
1.6038,194300
3.0972,169300
3.65,189300
4.0878,186800
2.7556,213200
2.5714,500001
2.4643,182000
3.5625,194100
4.5833,500001
6.907,500001
7.6775,391200
5.3806,452100
3.7974,228700
6.196,340600
5.9316,311900
5.4298,279600
6.6246,284200
4.693,232200
8.9063,500001
3.9699,217000
5.687,238100
5.6762,271300
5.8838,232600
5.2773,250800
4.7831,214200
5.0145,246600
5.2742,257500
3.0219,221700
4.6458,222800
3.1446,177100
4.2917,227900
